,тин,махаля,код_махаля,область,район,сектор,coato,region_id,district_id
2466,202756190,ЮҚОРИ ЧУВАМА,807,Андижанская область,Избасканский район,2,1703214,0,6
2467,202779732,ГУЗАР,814,Андижанская область,Избасканский район,3,1703214,0,6
2468,202779811,БОТИРОБОД,812,Андижанская область,Избасканский район,3,1703214,0,6
2469,202779835,ТИНЧЛИК,824,Андижанская область,Избасканский район,3,1703214,0,6
2470,202680826,ЗАРБАНД,4244,Самаркандская область,Иштыханский район,2,1718212,6,73
2471,202666485,ДЎСТЛИК,4243,Самаркандская область,Иштыханский район,2,1718212,6,73
2472,206947948,БЎСТОН,4241,Самаркандская область,Иштыханский район,2,1718212,6,73
2473,202654065,ЧИНОРТЕПА,4267,Самаркандская область,Иштыханский район,3,1718212,6,73
2474,202657472,АЗАМАТ,4254,Самаркандская область,Иштыханский район,3,1718212,6,73
2475,202654073,ҚЎНҒИРОТ,4264,Самаркандская область,Иштыханский район,3,1718212,6,73
2476,207302468,ВАТАНПАРВАР,10899,Самаркандская область,Город Каттакурган,4,1718406,6,175
2477,202724089,СУФИ ОЛЛОЁР,5195,Самаркандская область,Город Каттакурган,4,1718406,6,175
2478,202724183,МЕҲРЖОН,5193,Самаркандская область,Город Каттакурган,4,1718406,6,175
2479,202724286,ЗИЁЛИЛАР,5191,Самаркандская область,Город Каттакурган,4,1718406,6,175
2480,202724025,АМИР ТЕМУР,5188,Самаркандская область,Город Каттакурган,4,1718406,6,175
2481,203640794,ЯНГИЖОЙ,4703,Самаркандская область,Самаркандский район,1,1718233,6,80
2482,203645692,ОҲАЛИК,4693,Самаркандская область,Самаркандский район,1,1718233,6,80
2483,203640859,КЎСАҲО,4690,Самаркандская область,Самаркандский район,1,1718233,6,80
2484,203643671,МИРОНҚУЛ,4691,Самаркандская область,Самаркандский район,1,1718233,6,80
2485,203640827,ЎРТА ОҲАЛИК,4695,Самаркандская область,Самаркандский район,1,1718233,6,80
2486,203643560,ЎРТАШИҚ,4696,Самаркандская область,Самаркандский район,1,1718233,6,80
2487,203640898,ХАЙМАРИ БОЛО,4697,Самаркандская область,Самаркандский район,1,1718233,6,80
2488,203640866,РАЖАБАМИН,4718,Самаркандская область,Самаркандский район,2,1718233,6,80
2489,202832628,ПАРЧАҚОРА,4618,Самаркандская область,Пастдаргомский район,4,1718227,6,78
2490,207103485,ПАХТАЧИ,4619,Самаркандская область,Пастдаргомский район,4,1718227,6,78
2491,202832840,ЕСАБОЙ,4626,Самаркандская область,Пастдаргомский район,4,1718227,6,78
2492,202464849,ТОРАРИҚ,4621,Самаркандская область,Пастдаргомский район,4,1718227,6,78
2493,202832904,ФУРҚАТ,4623,Самаркандская область,Пастдаргомский район,4,1718227,6,78
2494,202640036,АМИР ТЕМУР,4764,Самаркандская область,Нурабадский район,1,1718235,6,81
2495,202824447,КАНДАБУЛОҚ,7555,Ферганская область,Кувинский район,1,1730218,11,138
2496,202824423,ДАМАРИҚ,7554,Ферганская область,Кувинский район,1,1730218,11,138
2497,202824462,ҚАШҚАР,7582,Ферганская область,Кувинский район,2,1730218,11,138
2498,207083149,ПАНДИГОН,7584,Ферганская область,Кувинский район,2,1730218,11,138
2499,200171470,СОЙГУЗАР,7586,Ферганская область,Кувинский район,2,1730218,11,138
2500,202827735,ЯНГИҚИШЛОҚ,7587,Ферганская область,Кувинский район,2,1730218,11,138
2501,202824534,ОҚҚЎРҒОН,7588,Ферганская область,Кувинский район,2,1730218,11,138
2502,207207244,ГУМХОНА,7589,Ферганская область,Кувинский район,2,1730218,11,138
2503,200171542,ТУРКРОВОТ,7575,Ферганская область,Кувинский район,2,1730218,11,138
2504,202824479,КАТТА ҚИШЛОҚ,7580,Ферганская область,Кувинский район,2,1730218,11,138
2505,200171510,Б Ў С Т О Н,7597,Ферганская область,Кувинский район,3,1730218,11,138
2506,200171559,ИФТИХОР,7601,Ферганская область,Кувинский район,3,1730218,11,138
2507,202824565,ҚАЙИРМА,7599,Ферганская область,Кувинский район,3,1730218,11,138
2508,202831502,НАМУНА,466,Андижанская область,Алтынкульский район,3,1703202,0,0
2509,202853181,УЗУНКЎЧА,471,Андижанская область,Алтынкульский район,3,1703202,0,0
2510,207130065,МАДАНИЙ МЕҲНАТ-2,476,Андижанская область,Алтынкульский район,4,1703202,0,0
2511,202831454,ҚАЙИРМА,474,Андижанская область,Алтынкульский район,4,1703202,0,0
2512,202834807,ЕРКИН,483,Андижанская область,Алтынкульский район,4,1703202,0,0
2513,202834822,ИТТИФОҚ,10751,Андижанская область,Алтынкульский район,4,1703202,0,0
2514,202834774,МАҚСАД,478,Андижанская область,Алтынкульский район,4,1703202,0,0
2515,202718618,БОБУР,965,Андижанская область,Асакинский район,1,1703224,0,9
2516,202718633,БАРАКА,961,Андижанская область,Асакинский район,1,1703224,0,9
2517,202692272,АМИР ТЕМУР,959,Андижанская область,Асакинский район,1,1703224,0,9
2518,202692289,ШОДЛИК,976,Андижанская область,Асакинский район,1,1703224,0,9
2519,304932181,ТИНЧЛИК,7851,Ферганская область,Узбекистанский район,2,1730230,11,143
2520,203041979,ҚУМБОСТИ,7853,Ферганская область,Узбекистанский район,2,1730230,11,143
2521,304991592,ФАРОВОН КЕЛАЖАК,7855,Ферганская область,Узбекистанский район,2,1730230,11,143
2522,306091438,АШИРҚУЛМЕРГАН,10471,Ферганская область,Город Коканд,2,1730405,11,188
2523,203042146,ТУРКИСТОН,10469,Ферганская область,Узбекистанский район,2,1730230,11,143
2524,202657529,ҚОРАҚИШЛОҚ,4262,Самаркандская область,Иштыханский район,3,1718212,6,73
2525,202698399,ОРЛОТ,4265,Самаркандская область,Иштыханский район,3,1718212,6,73
2526,202673754,ҚИРҚЙИГИТ,4261,Самаркандская область,Иштыханский район,3,1718212,6,73
2527,202654097,КЎТАРМА,4260,Самаркандская область,Иштыханский район,3,1718212,6,73
2528,205309016,ДЕҲҚОНОБОД,4259,Самаркандская область,Иштыханский район,3,1718212,6,73
2529,202657464,ДАМАРИҚ,4258,Самаркандская область,Иштыханский район,3,1718212,6,73
